57.5139,18.0118,30.2557,23.0166
57.4752,18.1346,30.3566,23.1399
57.4364,18.2574,30.4569,23.2628
57.3972,18.3802,30.5566,23.3853
57.3578,18.5028,30.6559,23.5074
57.3181,18.6253,30.7546,23.629
57.2782,18.7478,30.8529,23.7503
57.238,18.8702,30.9506,23.8711
57.1975,18.9925,31.0479,23.9916
57.1568,19.1147,31.1446,24.1116
57.1158,19.2368,31.2409,24.2313
57.0746,19.3588,31.3366,24.3506
57.033,19.4808,31.4319,24.4694
56.9913,19.6026,31.5267,24.5879
56.9493,19.7244,31.6211,24.706
56.907,19.8461,31.715,24.8238
56.8644,19.9676,31.8084,24.9411
56.8216,20.0891,31.9013,25.0581
56.7785,20.2105,31.9938,25.1747
56.7352,20.3318,32.0858,25.2909
56.6916,20.453,32.1774,25.4067
56.6478,20.5742,32.2686,25.5222
56.6037,20.6952,32.3593,25.6373
56.5593,20.8161,32.4495,25.752
56.5147,20.937,32.5394,25.8664
56.4698,21.0577,32.6288,25.9805
56.4247,21.1784,32.7177,26.0941
56.3793,21.2989,32.8063,26.2074
56.3337,21.4193,32.8944,26.3204
56.2877,21.5397,32.9821,26.433
56.2416,21.66,33.0694,26.5452
56.1952,21.7801,33.1563,26.6571
56.1485,21.9002,33.2428,26.7687
56.1015,22.0201,33.3288,26.8799
56.0543,22.14,33.4145,26.9907
56.0069,22.2597,33.4998,27.1012
55.9592,22.3794,33.5847,27.2114
55.9112,22.4989,33.6692,27.3212
55.863,22.6184,33.7533,27.4307
55.8146,22.7377,33.837,27.5399
55.7658,22.857,33.9203,27.6487
55.7168,22.9761,34.0033,27.7572
55.6676,23.0951,34.0859,27.8654
55.6181,23.2141,34.1681,27.9732
55.5684,23.3329,34.2499,28.0807
55.5184,23.4516,34.3314,28.1879
55.4681,23.5702,34.4125,28.2948
55.4176,23.6887,34.4932,28.4013
55.3669,23.8071,34.5736,28.5075
55.3159,23.9254,34.6536,28.6134
55.2646,24.0435,34.7333,28.719
55.2131,24.1616,34.8126,28.8242
55.1613,24.2796,34.8916,28.9292
55.1093,24.3974,34.9702,29.0338
55.057,24.5151,35.0485,29.1381
55.0045,24.6328,35.1264,29.2421
54.9517,24.7503,35.204,29.3458
54.8987,24.8676,35.2813,29.4492
54.8454,24.9849,35.3583,29.5523
54.7919,25.1021,35.4349,29.655
54.7381,25.2191,35.5111,29.7575
54.6841,25.3361,35.5871,29.8597
54.6298,25.4529,35.6627,29.9615
54.5753,25.5696,35.738,30.0631
54.5205,25.6862,35.813,30.1643
54.4655,25.8026,35.8877,30.2653
54.4102,25.919,35.9621,30.3659
54.3547,26.0352,36.0361,30.4663
54.299,26.1513,36.1098,30.5663
54.2429,26.2673,36.1833,30.6661
54.1867,26.3832,36.2564,30.7656
54.1302,26.499,36.3292,30.8648
54.0734,26.6146,36.4018,30.9637
54.0164,26.7301,36.474,31.0622
53.9591,26.8455,36.5459,31.1606
53.9016,26.9608,36.6176,31.2586
53.8439,27.0759,36.689,31.3563
53.7859,27.1909,36.76,31.4538
53.7277,27.3058,36.8308,31.5509
53.6692,27.4206,36.9013,31.6478
53.6104,27.5352,36.9715,31.7444
53.5515,27.6498,37.0415,31.8407
53.4923,27.7641,37.1111,31.9367
53.4328,27.8784,37.1805,32.0325
53.3731,27.9925,37.2497,32.1279
53.3131,28.1066,37.3185,32.2231
53.2529,28.2204,37.3871,32.318
53.1925,28.3342,37.4554,32.4127
53.1318,28.4478,37.5235,32.507
53.0709,28.5613,37.5913,32.6011
53.0097,28.6747,37.6588,32.6949
52.9483,28.7879,37.7261,32.7885
52.8867,28.901,37.7931,32.8817
52.8248,29.014,37.8599,32.9747
52.7627,29.1268,37.9264,33.0674
52.7003,29.2395,37.9927,33.1599
52.6377,29.3521,38.0587,33.252
52.5748,29.4645,38.1245,33.3439
52.5117,29.5768,38.19,33.4356
52.4484,29.689,38.2554,33.5269
52.3848,29.801,38.3204,33.618
52.321,29.9129,38.3853,33.7089
52.2569,30.0247,38.4499,33.7994
52.1927,30.1363,38.5143,33.8897
52.1281,30.2478,38.5784,33.9797
52.0634,30.3591,38.6424,34.0695
51.9983,30.4703,38.7061,34.159
51.9331,30.5814,38.7696,34.2482
51.8676,30.6923,38.8328,34.3372
51.8019,30.8031,38.8959,34.4259
51.736,30.9138,38.9587,34.5144
51.6698,31.0243,39.0214,34.6026
51.6033,31.1346,39.0838,34.6905
51.5367,31.2448,39.146,34.7781
